Lat,Lon,LatWGS84,LonWGS84,LocationName,StationID,ObsTime,ELEV,WDIR,WDSD,Temp,HUMD,PRES,H24R,H_FX,H_XD,D_TX,D_TN,City,CitySn,Town,TownSn,InfoTime,InfoDate
24.792836,121.666839,24.79104167,121.6750472,大礁溪,C0U870,2021/12/14 2:00,474,92,0.8,14.1,0.99,967.8,2.5,,,14.1,13.8,宜蘭縣,7,礁溪鄉,65,2021/12/14 2:00,2021/12/14
24.245,121.237667,24.24752222,121.2436694,梨山,C0F860,2021/12/14 7:00,2215,0,0.2,7.5,0.82,784.7,0,,,7.8,5.7,臺中市,2,和平區,104,2021/12/14 7:00,2021/12/14
24.688722,121.790222,24.68636944,121.7979444,五結,C0U780,2021/12/14 16:00,15,140,0.4,20.7,0.82,1017.3,8.5,,,21.4,15.8,宜蘭縣,7,五結鄉,82,2021/12/14 16:00,2021/12/14
22.702861,120.339667,22.70108333,120.3477222,仁武,C0V680,2021/12/14 20:00,40,0,0,23.2,0.79,1012.5,0,,,26.5,16.6,高雄市,5,仁武區,306,2021/12/14 20:00,2021/12/14
24.964408,121.880658,24.96260556,121.888875,桃源谷,C0UA70,2021/12/14 4:00,547,80,4.7,13.7,0.99,958.6,6,9.8,84,13.8,13.3,宜蘭縣,7,頭城鎮,51,2021/12/14 4:00,2021/12/14
24.976719,121.393789,24.97494444,121.4020083,山佳,C0A520,2021/12/14 14:00,48,54,3.2,24.6,0.63,1011.4,0,,,24.6,18.2,新北市,6,樹林區,46,2021/12/14 14:00,2021/12/14
24.754722,121.633056,24.75303333,121.6413028,雙連埤,C0U520,2021/12/14 5:00,517,0,0,13.9,1,962.9,8.5,,,14,13.6,宜蘭縣,7,員山鄉,74,2021/12/14 5:00,2021/12/14
22.123631,120.828758,22.121825,120.8367806,高士,C0R830,2021/12/14 8:00,383,49,5.1,18.5,0.9,975,0,12.7,41,18.5,17.9,屏東縣,20,牡丹鄉,347,2021/12/14 8:00,2021/12/14
23.413075,120.300231,23.41132222,120.3083333,鹿草,C0M780,2021/12/14 13:00,30,14,0.7,25.8,0.52,1013.2,0,,,26.1,14.9,嘉義縣,17,鹿草鄉,226,2021/12/14 13:00,2021/12/14
25.030231,121.378336,25.02845833,121.3865611,龜山,C0C680,2021/12/14 7:00,228,110,3.7,16.9,0.84,991.9,0,9.6,119,16.9,15.4,桃園市,8,龜山區,34,2021/12/14 7:00,2021/12/14
24.523767,121.824986,24.52195833,121.833175,東澳,C0U760,2021/12/14 15:00,22,148,0.6,20.9,0.83,1016.6,5,,,21.5,16.3,宜蘭縣,7,南澳鄉,93,2021/12/14 15:00,2021/12/14
24.459339,118.320831,24.45770278,118.3289889,金寧,C0W150,2021/12/14 5:00,42,33,4.8,16.6,0.63,1017,0,,,16.8,16.6,金門縣,99,金寧鄉,999,2021/12/14 5:00,2021/12/14
25.050492,121.542203,25.04871111,121.5504278,松山,C0AH70,2021/12/14 8:00,34,81,2.8,19.2,0.74,1018,0,,,19.2,17.5,臺北市,1,松山區,31,2021/12/14 8:00,2021/12/14
22.469778,120.574833,22.46794722,120.5828944,新埤,C0R550,2021/12/14 15:00,38,230,1.6,24.7,0.75,1010.6,0,,,26.4,15.7,屏東縣,20,新埤鄉,336,2021/12/14 15:00,2021/12/14
24.953,121.33725,24.95153333,121.3462944,鶯歌,C0AD50,2021/12/14 17:00,84,86,3.5,22.1,0.72,1007.5,0,,,24.2,17.3,新北市,6,鶯歌區,54,2021/12/14 17:00,2021/12/14
23.077444,120.355194,23.0757,120.3632528,山上,C0X180,2021/12/14 12:00,62,329,0.9,24.7,0.65,1009.1,0,,,24.7,14.6,臺南市,4,山上區,260,2021/12/14 12:00,2021/12/14
23.812778,120.609028,23.81074167,120.6173,二水,C0G880,2021/12/14 7:00,92,137,0.7,15.7,1,1009,0,,,17,15.6,彰化縣,14,二水鄉,177,2021/12/14 7:00,2021/12/14
22.48,120.935278,22.478475,120.943325,大溪山,C0S770,2021/12/14 16:00,375,148,2.1,19,1,974.4,0,,,20.3,17.6,臺東縣,22,太麻里鄉,312,2021/12/14 16:00,2021/12/14
23.175,120.136667,23.17303889,120.1450861,佳里,C0X080,2021/12/14 7:00,2,7,0.5,14.3,0.99,1018.6,0,,,16.6,13.1,臺南市,4,佳里區,250,2021/12/14 7:00,2021/12/14
23.853347,120.490944,23.85159722,120.4990833,溪州,C0G720,2021/12/14 19:00,50,318,2,20.2,0.85,1010.3,0,,,26.2,15,彰化縣,14,溪州鄉,174,2021/12/14 19:00,2021/12/14
23.300847,120.656664,23.299075,120.6647667,茶山,C0M800,2021/12/14 15:00,440,238,1.6,25.1,0.51,965.5,0,,,25.6,13.5,嘉義縣,17,阿里山鄉,208,2021/12/14 15:00,2021/12/14
22.421194,120.544222,22.41945556,120.552375,佳冬,C0R540,2021/12/14 1:00,17,353,1.6,18.5,0.9,1015.2,0,,,19,18.5,屏東縣,20,佳冬鄉,341,2021/12/14 1:00,2021/12/14
22.143756,120.886331,22.14206944,120.8943556,九棚,C0R790,2021/12/14 5:00,111,20,14.4,21.4,0.8,1004.3,0,,,21.4,21.2,屏東縣,20,牡丹鄉,347,2021/12/14 5:00,2021/12/14
22.123631,120.828758,22.121825,120.8367806,高士,C0R830,2021/12/14 11:00,383,41,4.4,18,1,975,2,10.5,28,18.6,17.2,屏東縣,20,牡丹鄉,347,2021/12/14 11:00,2021/12/14
24.507222,121.5175,24.50548611,121.5256556,太平山,C0U710,2021/12/14 17:00,1942,0,0.1,9.3,0.99,810.3,1,,,13,5.8,宜蘭縣,7,大同鄉,81,2021/12/14 17:00,2021/12/14
24.619833,120.94055,24.61806944,120.9485778,大河,C0E850,2021/12/14 17:00,104,0,0.2,22.1,0.73,1003.9,0,,,26.6,12.2,苗栗縣,11,三灣鄉,88,2021/12/14 17:00,2021/12/14
23.902453,120.704053,23.90068889,120.7121917,南投服務區,CM0160,2021/12/14 7:00,159,102,0.4,13.8,0.99,,0,,,15.1,13.3,南投縣,13,南投市,160,2021/12/14 7:00,2021/12/14
22.652556,120.519139,22.650775,120.5271917,麟洛,C0R570,2021/12/14 3:00,37,10,1.8,18.1,0.93,1012.1,0,,,19.4,18.1,屏東縣,20,麟洛鄉,317,2021/12/14 3:00,2021/12/14
23.538014,120.1612,23.53626667,120.1693111,宜梧,C0K291,2021/12/14 20:00,8,1,2.1,20,0.9,1016.9,0,,,24.2,15.4,雲林縣,16,口湖鄉,201,2021/12/14 20:00,2021/12/14
23.948333,120.577528,23.94650278,120.5855972,員林,C0G650,2021/12/14 19:00,34,0,0,20.7,0.9,1012.7,0,,,27.3,14.8,彰化縣,14,員林市,156,2021/12/14 19:00,2021/12/14
23.270336,121.297364,23.26852778,121.3054694,東里,C0Z300,2021/12/14 9:00,182,0,0,18.9,0.84,1002.5,0,,,18.9,16.5,花蓮縣,21,富里鄉,241,2021/12/14 9:00,2021/12/14
24.141081,120.435381,24.14335833,120.4435361,線西,C0G900,2021/12/14 8:00,20,24,1.8,18.7,0.87,1017,0,,,18.7,16.7,彰化縣,14,線西鄉,133,2021/12/14 8:00,2021/12/14
22.456067,120.658178,22.454275,120.6662194,白鷺,C0R820,2021/12/14 17:00,588,90,0.3,19.2,0.86,950.7,0,,,25.1,15.1,屏東縣,20,來義鄉,331,2021/12/14 17:00,2021/12/14
24.473639,120.696444,24.47189167,120.7046222,通霄,C0E590,2021/12/14 13:00,40,27,1.7,26.4,0.52,1010.9,0,,,26.4,12.9,苗栗縣,11,通霄鎮,98,2021/12/14 13:00,2021/12/14
24.914139,121.134833,24.912375,121.1430472,楊梅,C0C660,2021/12/14 15:00,176,36,1.1,24.6,0.61,996.3,0,,,24.6,16.8,桃園市,8,楊梅區,56,2021/12/14 15:00,2021/12/14
25.119253,121.528939,25.11749444,121.5371694,天母,C0A9C0,2021/12/14 8:00,35,101,3.1,20.2,0.73,1017.5,0,8.3,122,20.2,18.4,臺北市,1,士林區,7,2021/12/14 8:00,2021/12/14
24.802436,121.805683,24.80063611,121.8138917,大福,C0U970,2021/12/14 16:00,7,188,0.5,22.6,0.77,1018.6,6,,,22.8,16.9,宜蘭縣,7,壯圍鄉,72,2021/12/14 16:00,2021/12/14
23.081667,120.5825,23.08010556,120.5917583,甲仙,C0V250,2021/12/14 17:00,298,119,0.8,22.3,0.74,981.5,0,,,26.6,14,高雄市,5,甲仙區,251,2021/12/14 17:00,2021/12/14
23.339792,120.675231,23.33801667,120.6833306,新美,C0M860,2021/12/14 1:00,578,130,0.6,15.3,0.88,953,0,,,15.8,15.3,嘉義縣,17,阿里山鄉,208,2021/12/14 1:00,2021/12/14
24.677222,121.578889,24.67528611,121.5870611,玉蘭,C0U650,2021/12/14 7:00,442,42,0.5,14.1,1,971.2,4,,,14.1,13.7,宜蘭縣,7,大同鄉,81,2021/12/14 7:00,2021/12/14
23.722303,120.532972,23.720575,120.5411167,斗六,C0K400,2021/12/14 16:00,65,342,2.8,23.7,0.64,1008.7,0,,,26.9,14.5,雲林縣,16,斗六市,355,2021/12/14 16:00,2021/12/14
22.078792,120.794419,22.07698889,120.8024389,四林格山,C0R750,2021/12/14 12:00,551,24,9.6,17.2,1,955.1,2.5,15.6,37,17.7,16.2,屏東縣,20,牡丹鄉,347,2021/12/14 12:00,2021/12/14
24.557164,121.794436,24.55536111,121.8026278,西帽山,C0UA50,2021/12/14 6:00,808,0,0,13.4,1,930.1,14,,,13.4,12.8,宜蘭縣,7,南澳鄉,93,2021/12/14 6:00,2021/12/14
22.590417,120.277889,22.5886,120.2859444,旗津,C0V500,2021/12/14 9:00,6,21,0.8,21.1,0.72,1018.2,0,,,21.1,17.3,高雄市,5,旗津區,329,2021/12/14 9:00,2021/12/14
22.856639,120.251361,22.85499722,120.2594389,路竹,C0V750,2021/12/14 15:00,50,263,2.9,25.8,0.65,1009.6,0,,,27.3,17.1,高雄市,5,路竹區,288,2021/12/14 15:00,2021/12/14
22.320422,120.849339,22.31861944,120.8573722,山豬窟,C0S990,2021/12/14 20:00,409,21,5.2,18.3,1,972.8,2,11.5,15,20,17.7,臺東縣,22,大武鄉,342,2021/12/14 20:00,2021/12/14
23.688211,120.595289,23.68645,120.6034167,棋山,C0K560,2021/12/14 18:00,117,0,0,20.5,0.75,1003.2,0,,,27.7,13.8,雲林縣,16,古坑鄉,196,2021/12/14 18:00,2021/12/14
22.676689,120.27685,22.67491111,120.2849111,左營,C0V810,2021/12/14 15:00,32,278,2.2,23.9,0.7,1010.8,0,,,24,17.5,高雄市,5,左營區,311,2021/12/14 15:00,2021/12/14
24.489931,118.400617,24.48829167,118.4087778,金沙,C0W140,2021/12/14 9:00,21,13,4.3,17.6,0.62,1020.8,0,,,17.7,15.6,金門縣,99,金沙鎮,999,2021/12/14 9:00,2021/12/14
23.300847,120.656664,23.299075,120.6647667,茶山,C0M800,2021/12/14 17:00,440,208,0.4,22.4,0.67,966.4,0,,,25.6,13.5,嘉義縣,17,阿里山鄉,208,2021/12/14 17:00,2021/12/14
24.683636,121.741144,24.68183611,121.7493444,羅東,C0U940,2021/12/14 13:00,25,236,1.1,20.7,0.83,1017.5,8,,,20.8,16.3,宜蘭縣,7,羅東鎮,86,2021/12/14 13:00,2021/12/14
24.953,121.33725,24.95153333,121.3462944,鶯歌,C0AD50,2021/12/14 16:00,84,68,2.4,23,0.68,1007.6,0,,,24.2,17.3,新北市,6,鶯歌區,54,2021/12/14 16:00,2021/12/14
24.578356,121.487153,24.57653333,121.4953333,土場,C0UA00,2021/12/14 18:00,392,0,0,18,0.95,974.7,0.5,,,23.2,13.3,宜蘭縣,7,大同鄉,81,2021/12/14 18:00,2021/12/14
23.77455,120.400811,23.77279722,120.4089444,二崙,C0K440,2021/12/14 3:00,35,28,1.2,15.3,0.9,1014.3,0,,,15.8,15.1,雲林縣,16,二崙鄉,180,2021/12/14 3:00,2021/12/14
23.662497,121.416839,23.66069444,121.4249639,光復,C0T960,2021/12/14 10:00,120,44,0.8,20.6,0.95,1008.8,0,,,20.7,16.4,花蓮縣,21,光復鄉,194,2021/12/14 10:00,2021/12/14
23.814322,120.841658,23.81255278,120.8497917,水里,C0I360,2021/12/14 17:00,300,280,4.4,23.1,0.65,980.4,0,,,26.7,15.2,南投縣,13,水里鄉,168,2021/12/14 17:00,2021/12/14
24.683636,121.741144,24.68183611,121.7493444,羅東,C0U940,2021/12/14 3:00,25,249,1.9,16.3,1,1019.4,5.5,,,16.3,16.3,宜蘭縣,7,羅東鎮,86,2021/12/14 3:00,2021/12/14
23.80215,120.459253,23.8004,120.4673833,西螺,C0K420,2021/12/14 1:00,42,3,1,15.9,0.86,1013.8,0,,,16.4,15.9,雲林縣,16,西螺鎮,182,2021/12/14 1:00,2021/12/14
24.930528,121.275,24.92870833,121.2832889,八德,C0C490,2021/12/14 15:00,157,86,1.5,24.5,0.6,997.9,0,,,25.4,16.8,桃園市,8,八德區,52,2021/12/14 15:00,2021/12/14
21.968561,120.802258,21.96675556,120.8102694,墾丁,C0R690,2021/12/14 12:00,248,359,1.5,19,0.99,988.8,0.5,7.9,339,20.1,18.8,屏東縣,20,恆春鎮,350,2021/12/14 12:00,2021/12/14
24.023903,121.124056,24.02212222,121.1322056,仁愛,C0I390,2021/12/14 5:00,1184,95,2.6,9.5,0.94,889.7,0,,,11.5,9.5,南投縣,13,仁愛鄉,122,2021/12/14 5:00,2021/12/14
22.086486,120.855333,22.08468056,120.8633528,南仁湖,C0R760,2021/12/14 19:00,336,23,6,18.7,1,979.6,28,12.4,17,19.2,17.2,屏東縣,20,滿州鄉,348,2021/12/14 19:00,2021/12/14
23.058528,120.400444,23.05675833,120.4085222,左鎮,C0X200,2021/12/14 8:00,61,201,0.3,15,1,1012.3,0,,,15.9,13.6,臺南市,4,左鎮區,266,2021/12/14 8:00,2021/12/14
22.596589,120.952772,22.59478889,120.960825,金峰嘉蘭,C0S920,2021/12/14 9:00,98,306,0.6,21.1,0.72,1005,0,,,21.1,17.9,臺東縣,22,金峰鄉,352,2021/12/14 9:00,2021/12/14
24.712925,121.108733,24.71115833,121.1169333,橫山,C0D540,2021/12/14 0:00,227,0,0,14.2,0.97,993.8,0,,,20,14.2,新竹縣,10,橫山鄉,78,2021/12/14 0:00,2021/12/14
23.527931,120.547378,23.52616667,120.5554972,竹崎,C0M700,2021/12/14 2:00,150,0,0,14.6,0.99,1001.7,0,,,15.1,14.5,嘉義縣,17,竹崎鄉,215,2021/12/14 2:00,2021/12/14
23.012167,120.186333,23.01039444,120.1942278,臺南市北區,C0X100,2021/12/14 20:00,10,355,1.5,21.3,0.81,1014.6,0,,,26.3,16.7,臺南市,4,北區,357,2021/12/14 20:00,2021/12/14
22.624528,120.322583,22.62274167,120.3306694,苓雅,C0V710,2021/12/14 3:00,34,355,1.3,19.1,0.82,1013.4,0,,,19.7,19.1,高雄市,5,苓雅區,323,2021/12/14 3:00,2021/12/14
23.221472,120.489222,23.21968056,120.4973278,曾文,C0O810,2021/12/14 2:00,161,0,0,15.7,1,1000.5,0,,,16.1,15.6,臺南市,4,楠西區,246,2021/12/14 2:00,2021/12/14
22.884944,120.319528,22.88320833,120.3275083,阿蓮,C0V530,2021/12/14 17:00,34,260,1.9,24.1,0.73,1011.3,0,,,27.5,16.3,高雄市,5,阿蓮區,287,2021/12/14 17:00,2021/12/14
24.843392,121.944947,24.84166667,121.9531333,龜山島,C0U750,2021/12/14 11:00,398,0,0,16.2,1,974.3,11.5,,,16.8,14.9,宜蘭縣,7,頭城鎮,51,2021/12/14 11:00,2021/12/14
22.694833,120.534611,22.69312778,120.5426222,長治,C0R480,2021/12/14 9:00,57,58,0.5,19.9,0.97,1012.9,0,,,19.9,16.3,屏東縣,20,長治鄉,307,2021/12/14 9:00,2021/12/14
23.77455,120.400811,23.77279722,120.4089444,二崙,C0K440,2021/12/14 20:00,35,335,2.1,19.4,0.91,1013.5,0,,,25.3,14.2,雲林縣,16,二崙鄉,180,2021/12/14 20:00,2021/12/14
25.073047,121.772586,25.07125,121.7807944,五分山,C0AH30,2021/12/14 18:00,755,150,8.7,14.2,0.99,933.7,4,,,14.4,11.4,新北市,6,瑞芳區,18,2021/12/14 18:00,2021/12/14
22.888889,120.236444,22.88713889,120.2445,湖內,C0V640,2021/12/14 13:00,35,278,2.9,25,0.61,1012.5,0,,,25,15.7,高雄市,5,湖內區,285,2021/12/14 13:00,2021/12/14
22.811789,121.101247,22.81003056,121.1093083,檳榔四格山,C0SA10,2021/12/14 1:00,411,91,0.6,16.5,0.9,973.2,0,8.3,17,16.6,16.4,臺東縣,22,卑南鄉,289,2021/12/14 1:00,2021/12/14
24.035917,120.495722,24.03405,120.5038694,秀水,C0G780,2021/12/14 3:00,27,0,0.1,,0.91,1015,0,,,,,彰化縣,14,秀水鄉,144,2021/12/14 3:00,2021/12/14
24.150528,120.476167,24.14893333,120.4844028,伸港,C0G890,2021/12/14 19:00,24,352,2.4,20.9,1,1013.8,0,,,23.7,16.1,彰化縣,14,伸港鄉,126,2021/12/14 19:00,2021/12/14
23.77455,120.400811,23.77279722,120.4089444,二崙,C0K440,2021/12/14 1:00,35,2,1.4,15.3,0.9,1015,0,,,15.8,15.3,雲林縣,16,二崙鄉,180,2021/12/14 1:00,2021/12/14
24.850056,121.589639,24.84822222,121.5979917,桶後,C0A570,2021/12/14 6:00,360,0,0,14.9,0.99,979.8,1.5,,,14.9,14.6,新北市,6,烏來區,61,2021/12/14 6:00,2021/12/14
22.596589,120.952772,22.59478889,120.960825,金峰嘉蘭,C0S920,2021/12/14 4:00,98,332,0.9,18.2,0.88,1003.1,0,,,18.9,17.9,臺東縣,22,金峰鄉,352,2021/12/14 4:00,2021/12/14
24.365503,121.436489,24.36371389,121.4446667,南湖圈谷A,C0F0E0,2021/12/14 11:00,3557,179,1.7,1.9,0.95,666.7,0,7.9,219,1.9,-3,臺中市,2,和平區,104,2021/12/14 11:00,2021/12/14
25.098133,121.508275,25.09635556,121.5165056,科教館,C0A770,2021/12/14 17:00,60,82,2.9,21.6,0.72,1011.4,0,,,23.9,17.5,臺北市,1,士林區,7,2021/12/14 17:00,2021/12/14
22.266147,120.815942,22.26434722,120.8239722,達仁林場,C0SA90,2021/12/14 9:00,497,45,1.6,17.8,0.91,962.5,0,,,17.9,16.2,臺東縣,22,達仁鄉,337,2021/12/14 9:00,2021/12/14
22.961306,120.361194,22.95954722,120.3693167,崎頂,C0O960,2021/12/14 9:00,112,62,0.9,21.4,0.8,1006.1,0,,,21.4,15.7,臺南市,4,龍崎區,273,2021/12/14 9:00,2021/12/14
23.459414,120.452408,23.45765556,120.4605167,嘉義市東區,C0M730,2021/12/14 5:00,40,0,0,16.8,0.87,1012.7,0,,,17.4,15.9,嘉義市,9,東區,217,2021/12/14 5:00,2021/12/14
24.21475,120.695833,24.21310556,120.7039333,潭子,C0F9O0,2021/12/14 3:00,175,0,0.1,17.2,0.87,997.7,0,,,17.8,17.1,臺中市,2,潭子區,123,2021/12/14 3:00,2021/12/14
22.48,120.935278,22.478475,120.943325,大溪山,C0S770,2021/12/14 17:00,375,101,0.6,18.2,1,975.1,0.5,,,20.3,17.6,臺東縣,22,太麻里鄉,312,2021/12/14 17:00,2021/12/14
22.083031,121.495094,22.08119444,121.5031167,蘭嶼燈塔,C0S910,2021/12/14 16:00,212,71,2.1,21.5,0.88,993.2,29,,,22.2,19.5,臺東縣,22,蘭嶼鄉,351,2021/12/14 16:00,2021/12/14
24.76925,121.049861,24.76714722,121.0578806,竹東,C0D560,2021/12/14 10:00,147,1,0.5,22.8,0.63,1003.6,0,,,23,15.9,新竹縣,10,竹東鎮,73,2021/12/14 10:00,2021/12/14
23.829972,120.793328,23.82820556,120.8014667,集集,C0I380,2021/12/14 1:00,258,0,0,15,0.91,988.1,0,,,15,14.6,南投縣,13,集集鎮,176,2021/12/14 1:00,2021/12/14
24.974944,121.436917,24.97320833,121.4451694,土城,C0AD40,2021/12/14 15:00,32,29,2,23.9,0.63,1012.6,0,7.1,5,24.5,17.4,新北市,6,土城區,49,2021/12/14 15:00,2021/12/14
22.742278,120.4825,22.7405,120.4905028,九如,C0R490,2021/12/14 8:00,49,3,0.7,18.3,0.87,1013.9,0,,,18.9,17.3,屏東縣,20,九如鄉,302,2021/12/14 8:00,2021/12/14
25.167694,121.62475,25.16591389,121.6329694,大坪,C0A860,2021/12/14 16:00,362,5,1.2,18.5,0.93,976.5,4,,,19.2,14.1,新北市,6,萬里區,5,2021/12/14 16:00,2021/12/14
24.308961,121.761903,24.30716944,121.7700694,和平,C0Z230,2021/12/14 17:00,31,337,0.6,20.6,0.97,1016.4,0,,,21,17.3,花蓮縣,21,秀林鄉,108,2021/12/14 17:00,2021/12/14
21.923578,120.727792,21.92168889,120.7358167,貓鼻頭,C0R350,2021/12/14 15:00,35,42,5.4,22.4,0.89,1011.7,0,11.1,40,23.2,21.1,屏東縣,20,恆春鎮,350,2021/12/14 15:00,2021/12/14
23.993611,121.529167,23.99186111,121.5371694,水源,C0T9B0,2021/12/14 3:00,558,285,1.5,15.4,0.97,957.3,0,,,15.8,15.3,花蓮縣,21,秀林鄉,108,2021/12/14 3:00,2021/12/14
23.101389,121.375261,23.099575,121.3833583,水試所成功,CM0140,2021/12/14 12:00,26,110,2.8,22.8,0.7,1017.4,0,,,23.1,21.1,臺東縣,22,成功鎮,258,2021/12/14 12:00,2021/12/14
24.250283,120.895153,24.24851667,120.9033194,中坑,C0F0C0,2021/12/14 19:00,983,0,0.2,17.8,0.63,906.5,0,,,22.3,13.6,臺中市,2,和平區,104,2021/12/14 19:00,2021/12/14
23.597319,120.685342,23.59555,120.6934611,草嶺,C0K240,2021/12/14 7:00,1132,111,1.1,15.8,0.49,896,0,,,15.9,13.7,雲林縣,16,古坑鄉,196,2021/12/14 7:00,2021/12/14
23.127417,120.195083,23.12560833,120.2031083,西港,C0X140,2021/12/14 12:00,17,48,1.6,25.2,0.59,1016.2,0,,,25.2,15.5,臺南市,4,西港區,256,2021/12/14 12:00,2021/12/14
23.662497,121.416839,23.66069444,121.4249639,光復,C0T960,2021/12/14 18:00,120,0,0.1,20,0.99,1006.3,0,,,24,16.4,花蓮縣,21,光復鄉,194,2021/12/14 18:00,2021/12/14
23.930008,121.083267,23.92822778,121.0914111,萬大林道,C0I490,2021/12/14 11:00,1601,239,2.6,17.7,0.54,846.1,0,,,17.7,11.2,南投縣,13,仁愛鄉,122,2021/12/14 11:00,2021/12/14
25.068667,121.650556,25.06688056,121.6587778,汐止,C0AH00,2021/12/14 2:00,38,,,,,,,,,,,新北市,6,汐止區,14,2021/12/14 2:00,2021/12/14
24.939975,121.701531,24.93818333,121.70975,坪林,C0A530,2021/12/14 4:00,300,60,1.5,14.4,0.99,985.8,0.5,,,14.4,13.8,新北市,6,坪林區,53,2021/12/14 4:00,2021/12/14
24.884722,121.256944,24.88285278,121.2655472,大溪,C0C630,2021/12/14 8:00,209,89,1.9,17.4,0.84,996.1,0,,,17.4,16.2,桃園市,8,大溪區,60,2021/12/14 8:00,2021/12/14
25.081206,121.567222,25.07942222,121.57545,內湖,C0A9F0,2021/12/14 12:00,35,84,3.2,22.4,0.87,1015.7,0,9.9,54,22.4,17.2,臺北市,1,內湖區,21,2021/12/14 12:00,2021/12/14
22.516639,120.498972,22.51478056,120.5069139,崁頂,C0R520,2021/12/14 18:00,18,259,0.8,23.5,0.76,1013.7,0,,,26.6,17.2,屏東縣,20,崁頂鄉,334,2021/12/14 18:00,2021/12/14
23.973944,120.944278,23.97216944,120.952425,埔里,C0H890,2021/12/14 0:00,440,224,0.7,14.5,0.94,968,0,,,24.2,13.2,南投縣,13,埔里鎮,147,2021/12/14 0:00,2021/12/14
23.993611,121.529167,23.99186111,121.5371694,水源,C0T9B0,2021/12/14 0:00,558,248,1.8,15.4,0.94,958.3,0.5,,,18.7,15.1,花蓮縣,21,秀林鄉,108,2021/12/14 0:00,2021/12/14
23.527931,120.547378,23.52616667,120.5554972,竹崎,C0M700,2021/12/14 16:00,150,306,0.8,25.6,0.58,998.8,0,,,27.2,13.4,嘉義縣,17,竹崎鄉,215,2021/12/14 16:00,2021/12/14
22.890389,120.475528,22.88861389,120.4835972,旗山,C0V740,2021/12/14 20:00,60,304,0.9,21.6,0.81,1011.1,0,,,27.6,16.2,高雄市,5,旗山區,283,2021/12/14 20:00,2021/12/14
23.25,120.978056,23.24839722,120.9861333,向陽,C0S750,2021/12/14 5:00,2280,268,0.8,6.3,1,776,0,,,6.4,5,臺東縣,22,海端鄉,240,2021/12/14 5:00,2021/12/14
24.256306,120.712333,24.25432222,120.7206917,豐原,C0F9M0,2021/12/14 16:00,230,330,2.4,23.4,0.72,989.3,0,,,26.9,17,臺中市,2,豐原區,117,2021/12/14 16:00,2021/12/14
22.143756,120.886331,22.14206944,120.8943556,九棚,C0R790,2021/12/14 15:00,111,6,14.9,20.1,0.97,1002.9,8.5,,,21.7,18.8,屏東縣,20,牡丹鄉,347,2021/12/14 15:00,2021/12/14
24.712925,121.108733,24.71115833,121.1169333,橫山,C0D540,2021/12/14 13:00,227,20,0.4,25.7,0.5,991.7,0,,,26.3,13.3,新竹縣,10,橫山鄉,78,2021/12/14 13:00,2021/12/14
22.890339,120.656039,22.88855833,120.6641083,茂林蝶谷,CM0180,2021/12/14 16:00,313,0,0,25.3,0.53,981.8,0,,,26.1,15.4,高雄市,5,茂林區,278,2021/12/14 16:00,2021/12/14
24.187944,121.307833,24.18611667,121.3160861,大禹嶺,C0T790,2021/12/14 9:00,2830,133,1,10,0.8,730,0,,,10,1.4,花蓮縣,21,秀林鄉,108,2021/12/14 9:00,2021/12/14
22.586642,120.535392,22.58486111,120.5434417,竹田,C0R650,2021/12/14 12:00,29,12,0.7,26,0.61,1013.6,0,,,26.1,17,屏東縣,20,竹田鄉,322,2021/12/14 12:00,2021/12/14
25.130833,121.915278,25.12903611,121.9233722,鼻頭角,C0A950,2021/12/14 15:00,60,167,7.9,19.6,0.91,1009.9,0,,,20.4,18.9,新北市,6,瑞芳區,18,2021/12/14 15:00,2021/12/14
24.390581,121.263286,24.38879167,121.268675,雪山東峰A,C0F9Z0,2021/12/14 19:00,3193,204,3.9,2.5,0.82,697.1,0,,,8.9,0,臺中市,2,和平區,104,2021/12/14 19:00,2021/12/14
23.455769,120.741403,23.45399444,120.7495167,達邦,C0M820,2021/12/14 3:00,980,0,0,12.6,0.73,909.2,0,,,13.1,12.5,嘉義縣,17,阿里山鄉,208,2021/12/14 3:00,2021/12/14
24.390375,121.228197,24.38859444,121.2363389,雪山圈谷A,C0F0A0,2021/12/14 3:00,3587,152,0.4,-2.4,0.65,,0,,,-0.7,-2.4,臺中市,2,和平區,104,2021/12/14 3:00,2021/12/14
23.750436,120.601508,23.748675,120.6096417,林內,C0K470,2021/12/14 14:00,97,329,1.3,26.7,0.52,1003.9,0,,,26.8,13.8,雲林縣,16,林內鄉,186,2021/12/14 14:00,2021/12/14
22.895,120.393889,22.89317778,120.4019472,古亭坑,C0V370,2021/12/14 9:00,74,57,0.3,19.6,0.82,1011.2,0,,,19.6,14,高雄市,5,田寮區,284,2021/12/14 9:00,2021/12/14
23.516064,120.221625,23.51431944,120.2297361,蔦松,C0K550,2021/12/14 8:00,15,354,0.5,16.8,0.86,1018.2,0,,,16.8,14.7,雲林縣,16,水林鄉,204,2021/12/14 8:00,2021/12/14
22.026208,120.831875,22.02440278,120.8398917,滿州,C0R780,2021/12/14 20:00,72,37,4.6,21.2,0.91,1011.3,12.5,11.4,19,21.8,19.8,屏東縣,20,滿州鄉,348,2021/12/14 20:00,2021/12/14
24.032075,120.541314,24.03032222,120.5494611,花壇,C0G910,2021/12/14 0:00,42,347,2.1,17.2,0.87,1012.6,0,,,24,17.2,彰化縣,14,花壇鄉,146,2021/12/14 0:00,2021/12/14
