ObsTime,WDIR,WDSD,Temp,HUMD,PRES,StationID
2021/12/12 4:00,0,0.2,18.3,0.98,1017.7,C0X140
2021/12/12 4:00,21,1.7,nan,0.98,1019.1,C0X080
2021/12/12 4:00,326,0.5,13.8,0.95,984.9,C0I420
2021/12/12 4:00,322,1.4,19.3,0.92,1017.3,C0R560
2021/12/12 4:00,167,1,16,0.95,999.8,C0M770
2021/12/12 4:00,79,1.9,13.9,0.95,984.1,C0F0B0
2021/12/12 4:00,28,1.1,18.2,0.96,1017.5,C0K520
2021/12/12 4:00,0,0.2,19.1,0.84,991.6,C0T9F0
2021/12/12 4:00,71,0.5,21.8,0.88,1016.6,C0R810
2021/12/12 4:00,79,2.9,21.5,0.8,1012.4,C0R740
2021/12/12 4:00,317,1.3,17.9,0.99,994.7,C0A930
2021/12/12 4:00,190,0.4,17.3,0.88,996.6,C0C630
2021/12/12 4:00,0,0,17,0.85,953,C0R820
2021/12/12 4:00,0,0,17.3,1,1009.3,C0G880
2021/12/12 4:00,0,0,17.9,0.98,1018.5,C0U760
2021/12/12 4:00,56,0.6,14,0.94,970.2,C0V820
2021/12/12 4:00,288,0.8,15.6,1,1015.7,C0V350
2021/12/12 4:00,332,0.9,20.5,0.88,1016.3,C0AD30
2021/12/12 4:00,7,1.1,18.1,1,1015.6,C0G660
2021/12/12 4:00,26,0.5,18,0.96,1005.7,C0O960
2021/12/12 4:00,22,1.6,19.9,0.9,1014.5,C0V710
2021/12/12 4:00,34,1.3,18.3,0.99,1012.9,C0X170
2021/12/12 4:00,27,1.5,17.7,0.98,1015.5,C0X260
2021/12/12 4:00,191,2.3,18.9,0.86,1014.4,C0U900
2021/12/12 4:00,5,1.3,17.2,1,1013.1,C0G720
2021/12/12 4:00,26,1.9,17.7,0.98,975.1,C0R830
2021/12/12 4:00,25,0.3,18.7,1,1015.6,C0R170
2021/12/12 4:00,0,0,14.8,0.99,997.9,C0SA40
2021/12/12 4:00,284,5.6,2.1,0.24,nan,C0I540
2021/12/12 4:00,0,0.2,19.1,0.83,999.3,C0F9O0
2021/12/12 4:00,9,1.8,19,0.94,1019.2,C0K280
2021/12/12 4:00,27,0.7,20,0.87,1016.4,C0R220
2021/12/12 4:00,312,0.4,18.5,0.89,977,C0S770
2021/12/12 4:00,70,1.2,19,0.92,1013.3,C0R570
2021/12/12 4:00,0,0.2,16.5,0.96,1010.9,C0V370
2021/12/12 4:00,24,4.6,20.5,0.8,1019,CM0120
2021/12/12 4:00,106,0.4,14.1,0.99,915.8,C0Z290
2021/12/12 4:00,0,0,16.5,1,1013.4,C0X210
2021/12/12 4:00,349,0.3,16.5,0.99,979.2,C0A860
2021/12/12 4:00,0,0,16.2,0.95,979.6,C0A570
2021/12/12 4:00,0,0,17.4,1,974.2,C0A540
2021/12/12 4:00,0,0,16.7,0.81,973.3,C0T9E0
2021/12/12 4:00,348,1,18.2,0.96,1014.5,C0V680
2021/12/12 4:00,4,0.9,18,0.96,1018.2,C0K550
2021/12/12 4:00,0,0.1,16.2,0.55,937.2,C0V210
2021/12/12 4:00,352,2.4,18.8,1,1014,C0R550
2021/12/12 4:00,22,1.2,17.3,0.99,996.9,C0F9I0
2021/12/12 4:00,0,0,17.8,0.99,966.9,C0U870
2021/12/12 4:00,43,1.2,12.8,1,983.9,C0E520
2021/12/12 4:00,7,12.4,18.6,0.92,1017,C0AI20
2021/12/12 4:00,151,0.3,14.8,0.56,908.7,C0F0C0
2021/12/12 4:00,0,0.2,15.8,0.87,976.7,C0UA00
2021/12/12 4:00,nan,nan,nan,nan,nan,C0M780
2021/12/12 4:00,82,1.6,19.3,1,1013.4,C0B010
2021/12/12 4:00,273,0.6,6,0.95,792,C0I480
2021/12/12 4:00,29,3.5,19.3,0.93,1018,C0AD10
2021/12/12 4:00,65,0.3,16.9,0.84,1007.8,C0K470
2021/12/12 4:00,0,0,16.5,0.97,1015.5,C0M660
2021/12/12 4:00,0,0,15.6,0.81,953.6,C0M860
2021/12/12 4:00,354,1,19,0.9,1014.7,C0V730
2021/12/12 4:00,69,0.6,15.1,0.89,969.5,C0M800
2021/12/12 4:00,0,0,16.7,1,1006.4,C0D580
2021/12/12 4:00,280,1.5,18.8,0.93,1018.6,C0U910
2021/12/12 4:00,181,0.7,16.2,0.7,917.4,C0I090
2021/12/12 4:00,3,1.9,18.5,0.97,999.3,C0AI00
2021/12/12 4:00,12,1.8,17.6,0.99,1011,C0R590
2021/12/12 4:00,0,0.1,17.5,0.99,1016.6,C0Z100
2021/12/12 4:00,0,0,16.5,1,1012.2,C0X200
2021/12/12 4:00,310,3.8,20.2,0.68,1013.2,C0Z190
2021/12/12 4:00,165,1.1,16,1,1001.6,C0F9Q0
2021/12/12 4:00,75,1.7,23,0.66,1016.6,C0R700
2021/12/12 4:00,38,0.6,19.9,0.86,1017.4,C0E540
2021/12/12 4:00,0,0,13.5,0.89,966.6,C0C460
2021/12/12 4:00,324,0.7,13.9,0.8,929.6,C0Z050
2021/12/12 4:00,356,0.6,18.2,0.99,1017.9,C0O950
2021/12/12 4:00,3,2.1,18.3,1,1015,C0X130
2021/12/12 4:00,0,0,17.1,0.94,1011.6,C0AD50
2021/12/12 4:00,24,2.1,19.1,0.97,1017.7,C0V620
2021/12/12 4:00,0,0.2,19.3,0.89,988.8,C0S830
2021/12/12 4:00,0,0.1,12,1,896.2,C0Z250
2021/12/12 4:00,0,0,16.7,0.82,953.2,C0T9G0
2021/12/12 4:00,54,1.6,18.4,0.89,1003.7,C0C700
2021/12/12 4:00,37,5.7,21,0.84,1005.2,C0R710
2021/12/12 4:00,8,3.3,19.5,0.93,1019,C0K291
2021/12/12 4:00,139,1.2,2.6,0.07,643,C0I520
2021/12/12 4:00,307,0.8,6.5,0.98,837.5,C0UA10
2021/12/12 4:00,39,4.1,16.7,1,958.2,C0R840
2021/12/12 4:00,0,0.2,19.6,0.78,995.4,C0S790
2021/12/12 4:00,61,4.1,14.6,1,961,C0E880
2021/12/12 4:00,0,0,19.8,0.78,1019.7,C0SA60
2021/12/12 4:00,51,4,11.6,0.86,837.9,C0R440
2021/12/12 4:00,129,0.8,15.9,0.95,966.1,C0Z330
2021/12/12 4:00,317,1.3,19,0.96,1016.1,C0A940
2021/12/12 4:00,77,0.7,11.6,0.85,872.8,C0M530
2021/12/12 4:00,23,1.4,18.2,0.99,1016.7,C0O990
2021/12/12 4:00,27,3.3,18.6,0.99,1014.8,C0E810
2021/12/12 4:00,0,0,16.1,1,995.6,C0S890
2021/12/12 4:00,0,0,19.1,0.89,1012,C0V450
2021/12/12 4:00,100,1.8,19.9,0.92,1008,C0R770
2021/12/12 4:00,350,3.3,18.9,0.92,1013.2,C0G910
2021/12/12 4:00,0,0,16.8,0.98,1017.1,C0G820
2021/12/12 4:00,39,1.5,19.2,0.9,1013.1,C0D660
2021/12/12 4:00,85,1.1,18.6,0.87,1012.8,C0E750
2021/12/12 4:00,214,1.1,12.1,0.88,932.5,C0S660
2021/12/12 4:00,358,2.4,nan,0.85,1016.3,C0R530
2021/12/12 4:00,0,0,17.9,0.99,1017,C0Z180
2021/12/12 4:00,0,0,17.4,0.91,1011,C0F9N0
2021/12/12 4:00,0,0,11.4,0.98,960.1,C0D360
2021/12/12 4:00,14,1.8,3.7,0.23,697.8,C0F9Z0
2021/12/12 4:00,23,3.5,18.7,0.9,1017.8,C0X190
2021/12/12 4:00,65,0.6,18,0.99,1010.8,C0O970
2021/12/12 4:00,23,2.5,19.1,0.98,1015.2,C0F9K0
2021/12/12 4:00,0,0.2,18.5,0.92,1019.7,C0U860
2021/12/12 4:00,265,1.1,19.3,0.87,1017,C0AH10
2021/12/12 4:00,19,2.2,18,0.97,1011.5,C0AD00
2021/12/12 4:00,258,1.2,17.4,0.86,970.3,C0U650
2021/12/12 4:00,278,1.2,20.2,0.84,1010.8,C0SA30
2021/12/12 4:00,11,2.6,18.6,0.98,1016.7,C0X100
2021/12/12 4:00,0,0,14.6,1,974.3,C0A560
2021/12/12 4:00,9,2.1,nan,0.93,1016.4,C0G780
2021/12/12 4:00,344,0.7,4.2,0.41,729.2,C0T790
2021/12/12 4:00,0,0,15.9,0.99,994.7,C0A640
2021/12/12 4:00,0,0,18.1,0.9,1015.1,C0F9S0
2021/12/12 4:00,213,0.9,16.4,0.99,1005.1,C0I460
2021/12/12 4:00,358,1.4,18.1,0.97,1017.7,C0K510
2021/12/12 4:00,0,0,13.7,0.99,996.7,C0H950
2021/12/12 4:00,151,2.8,1.7,0.25,699.5,C0F0D0
2021/12/12 4:00,46,1.8,17.9,1,1005.7,C0D590
2021/12/12 4:00,7,3.4,17.4,0.97,988.9,C0AH50
2021/12/12 4:00,44,2.3,17.2,0.96,1011.5,C0K460
2021/12/12 4:00,71,0.8,23.5,0.76,1017,C0S900
2021/12/12 4:00,105,4.3,20.3,0.92,1007,C0S730
2021/12/12 4:00,272,1.9,17.8,0.83,957.5,C0T9B0
2021/12/12 4:00,54,1.2,18.4,0.92,1000.7,C0C660
2021/12/12 4:00,340,1.2,16.7,0.92,1013.2,C0V740
2021/12/12 4:00,344,1.5,14.8,0.95,986.2,C0M410
2021/12/12 4:00,0,0,17.3,0.98,1016.9,C0M680
2021/12/12 4:00,221,2.3,18.7,0.88,1018.2,C0Z150
2021/12/12 4:00,296,1.2,16.4,0.92,966.6,C0SA00
2021/12/12 4:00,63,0.5,16.3,0.93,1012.4,C0K400
2021/12/12 4:00,35,4,19.4,0.99,1017.5,C0F9P0
2021/12/12 4:00,339,1,18.2,0.95,1005.1,C0F9T0
2021/12/12 4:00,0,0,17.1,0.87,1014.7,C0G840
2021/12/12 4:00,250,0.8,19.4,0.93,1020.5,C0U970
2021/12/12 4:00,210,2,18.4,0.82,1003,C0T9I0
2021/12/12 4:00,235,0.9,10.1,0.99,867.2,C0UA30
2021/12/12 4:00,58,0.9,14.1,0.69,910.6,C0M820
2021/12/12 4:00,258,2.4,15.1,0.86,954.2,C0Z220
2021/12/12 4:00,153,0.8,16.1,1,955.7,C0U980
2021/12/12 4:00,0,0,15.6,1,991.4,C0T9N0
2021/12/12 4:00,11,1.5,20.4,0.99,1011,C0R270
2021/12/12 4:00,24,3.4,18.7,0.99,1017.2,C0G800
2021/12/12 4:00,0,0,17.9,0.89,1015.7,C0A520
2021/12/12 4:00,0,0,17.2,0.98,1017.1,C0M740
2021/12/12 4:00,50,2.3,18.3,0.97,1017.2,C0X280
2021/12/12 4:00,0,0.1,18.1,0.87,960,C0S690
2021/12/12 4:00,57,1.6,19.9,0.87,1016.6,C0V720
2021/12/12 4:00,41,2.8,19,0.93,1015.5,C0C540
2021/12/12 4:00,25,2.7,18.9,0.9,1012.3,C0C590
2021/12/12 4:00,30,1.1,19.8,0.9,1017.6,C0G770
2021/12/12 4:00,4,2.6,18.2,0.99,1018,C0O900
2021/12/12 4:00,107,1,17,0.69,984.2,C0I360
2021/12/12 4:00,0,0,15.2,0.98,1004.3,C0V260
2021/12/12 4:00,0,0.2,16.5,0.96,1003.9,C0Z061
2021/12/12 4:00,9,2.9,17.8,0.96,1015.6,C0K440
2021/12/12 4:00,11,3.5,19.5,0.93,1018,C0M710
2021/12/12 4:00,357,1.5,17.8,0.99,1018.9,C0X060
2021/12/12 4:00,10,2.9,18.4,0.96,1017.2,C0G730
2021/12/12 4:00,0,0,15.6,0.95,1008.4,C0K490
2021/12/12 4:00,325,0.3,17.2,0.99,1015.1,C0M760
2021/12/12 4:00,28,2.3,21.6,0.86,1015.1,C0R620
2021/12/12 4:00,2,3.5,17.8,0.94,992.3,C0C680
2021/12/12 4:00,314,5.5,20,0.77,1017.8,C0Z230
2021/12/12 4:00,71,0.6,15.7,0.45,901.1,C0R130
2021/12/12 4:00,0,0,17.2,0.93,1015.9,C0AC80
2021/12/12 4:00,19,9.3,20.5,0.82,1013.5,C0W120
2021/12/12 4:00,348,0.4,14.3,0.67,925.2,C0E610
2021/12/12 4:00,0,0.2,17.7,0.99,1014,C0R190
2021/12/12 4:00,0,0,16.8,0.99,1016.7,C0M790
2021/12/12 4:00,13,3.7,19.2,1,1016.9,C0G890
2021/12/12 4:00,0,0,16.6,0.99,1008.5,C0A660
2021/12/12 4:00,359,2.2,17.6,1,997.7,C0A920
2021/12/12 4:00,41,3.1,22,0.77,1016.4,C0R670
2021/12/12 4:00,192,1.1,14.5,0.91,994.3,C0E430
2021/12/12 4:00,0,0,16.1,0.99,1001.8,C0O840
2021/12/12 4:00,356,1.4,17.3,1,1015.3,C0X320
2021/12/12 4:00,0,0.1,16.8,0.76,985.3,CM0180
2021/12/12 4:00,0,0,17,0.99,964,C0T9A0
2021/12/12 4:00,0,0,17.7,0.99,1017.7,C0M650
2021/12/12 4:00,0,0,6.3,0.92,811.6,C0U710
2021/12/12 4:00,46,3.5,22,0.82,1014.4,C0R350
2021/12/12 4:00,0,0,15.1,1,1006.4,C0G620
2021/12/12 4:00,28,3.9,19.7,0.92,1018.4,C0X290
2021/12/12 4:00,24,13.9,17,0.82,1012.3,C0W160
2021/12/12 4:00,316,1.2,19.9,0.88,1002.8,C0S940
2021/12/12 4:00,143,0.7,15.5,1,930.1,C0UA50
2021/12/12 4:00,0,0,17.9,0.95,994.3,C0D480
2021/12/12 4:00,0,0,14.1,0.98,976.3,C0F850
2021/12/12 4:00,321,1.9,19.8,0.82,1010.5,C0T9M0
2021/12/12 4:00,18,1.9,17.9,1,1017.1,C0V660
2021/12/12 4:00,0,0,15.7,0.97,1009.5,C0D430
2021/12/12 4:00,321,1.2,15.5,0.99,998.2,C0I410
2021/12/12 4:00,240,1.2,17.4,0.84,992.5,C0S930
2021/12/12 4:00,275,1.2,15.7,0.97,995.9,C0Z020
2021/12/12 4:00,355,1.5,20.2,0.9,1017,C0R660
2021/12/12 4:00,0,0,16.3,0.99,996,C0Z280
2021/12/12 4:00,0,0,12.9,1,972.3,C0A550
2021/12/12 4:00,330,0.4,14.9,0.98,988.3,C0S740
2021/12/12 4:00,39,0.6,17.2,0.97,971.9,C0AH40
2021/12/12 4:00,219,1,17.8,0.91,1004.3,C0SA80
2021/12/12 4:00,230,2.1,10,0.85,894.5,C0U720
2021/12/12 4:00,166,0.6,13.6,0.93,974.8,C0X240
2021/12/12 4:00,0,0,17.2,0.91,1002.7,C0D390
2021/12/12 4:00,0,0,8.1,0.57,815.7,C0D550
2021/12/12 4:00,360,1.1,17.7,1,1012.4,C0R480
2021/12/12 4:00,0,0,17.9,0.91,1004.2,C0S920
2021/12/12 4:00,26,2.5,18.9,0.91,1013.7,C0V750
2021/12/12 4:00,102,0.3,16.4,0.98,993.2,C0M720
2021/12/12 4:00,208,2.6,2.1,0.09,nan,C0F0A0
2021/12/12 4:00,0,0,17.3,0.84,1002,C0F970
2021/12/12 4:00,0,0,17,1,1017.5,C0A880
2021/12/12 4:00,0,0.2,19.5,0.99,1017.2,C0A9F0
2021/12/12 4:00,22,1.5,18.3,0.99,1014.7,C0V530
2021/12/12 4:00,344,6.9,20.2,0.87,994.4,C0R720
2021/12/12 4:00,68,0.4,17.9,0.78,1004.4,C0D560
2021/12/12 4:00,340,0.6,17.9,0.91,1015.2,C0G810
2021/12/12 4:00,20,1.6,17.7,0.95,1016.5,C0X220
2021/12/12 4:00,72,0.9,15.1,0.96,924.2,C0SA20
2021/12/12 4:00,219,1.2,22.2,0.78,995.4,C0S910
2021/12/12 4:00,48,2.2,18.7,0.93,1018.3,C0V650
2021/12/12 4:00,24,2.7,19.2,0.99,1018.6,C0G640
2021/12/12 4:00,335,1.3,16.1,0.87,938.1,C0T9H0
2021/12/12 4:00,68,0.5,19.3,0.8,1011.9,C0F9U0
2021/12/12 4:00,0,0,14.3,0.99,995.4,C0D540
2021/12/12 4:00,26,9.1,16.5,1,956,C0R750
2021/12/12 4:00,287,1.2,4.6,0.93,776.9,C0S750
2021/12/12 4:00,189,0.8,20.1,0.86,1018.6,C0AI30
2021/12/12 4:00,333,0.6,18.3,0.99,1015.5,C0G650
2021/12/12 4:00,0,0,20.1,0.95,1019.1,C0S840
2021/12/12 4:00,173,0.7,16.7,0.97,1017.1,C0AD40
2021/12/12 4:00,12,0.7,19.5,0.88,1019.2,C0D570
2021/12/12 4:00,47,3.4,19.1,0.93,1018.8,C0F9R0
2021/12/12 4:00,115,0.3,16.1,0.99,1014.7,C0G760
2021/12/12 4:00,318,4,18.3,0.9,1019.9,C0U770
2021/12/12 4:00,242,2,18.4,0.86,1018.3,C0U940
2021/12/12 4:00,259,0.9,9.4,0.78,850.2,C0H9A0
2021/12/12 4:00,0,0,16,0.92,999.8,C0I110
2021/12/12 4:00,153,0.8,5.6,0.34,740.3,C0UA20
2021/12/12 4:00,14,1.7,18.5,1,1016,C0V760
2021/12/12 4:00,48,1,18.3,0.92,996.5,C0C650
2021/12/12 4:00,0,0,14.8,0.93,1006.2,C0K560
2021/12/12 4:00,0,0,13.3,0.96,969,C0H890
2021/12/12 5:00,0,0,6.4,0.89,811.7,C0U710
2021/12/12 5:00,333,2.7,19.5,0.9,1020.4,C0A980
2021/12/12 5:00,26,3.2,18.1,0.91,996.9,C0C650
2021/12/12 5:00,26,1.7,17.3,0.99,1015.7,C0X260
2021/12/12 5:00,346,0.5,13.9,1,916,C0Z290
2021/12/12 5:00,0,0,15.4,0.8,953.9,C0M860
2021/12/12 5:00,37,2,18.3,0.98,1018.3,C0O900
2021/12/12 5:00,88,2.2,9,0.82,891.5,C0I390
2021/12/12 5:00,320,0.4,19.3,0.94,1016.2,C0A940
2021/12/12 5:00,22,2,17.6,0.99,1011.4,C0R590
2021/12/12 5:00,48,2.8,18.7,0.97,1019,C0X150
2021/12/12 5:00,24,1.3,19.7,0.97,1019.2,C0G870
2021/12/12 5:00,21,3.4,18.7,0.9,1018.3,C0X190
2021/12/12 5:00,205,0.5,15.5,0.93,1008.3,C0K470
2021/12/12 5:00,113,0.4,17.1,0.91,1011.5,C0F9N0
2021/12/12 5:00,0,0.1,15,0.99,998.1,C0SA40
2021/12/12 5:00,19,2,16.8,0.82,971.8,C0V790
2021/12/12 5:00,280,3.1,18.2,0.75,1008.5,C0U890
2021/12/12 5:00,0,0.2,16.6,1,1012.6,C0X200
2021/12/12 5:00,114,0.5,16.1,0.96,1004.3,C0Z061
2021/12/12 5:00,61,0.6,16.2,1,1013.6,C0X210
2021/12/12 5:00,29,3.5,18.7,0.99,1017.5,C0G800
2021/12/12 5:00,356,5.4,18.6,0.96,981,C0R760
2021/12/12 5:00,109,0.6,19.2,0.85,1017.4,C0A9C0
2021/12/12 5:00,4,1.6,18.3,1,1015.4,C0X130
2021/12/12 5:00,317,0.7,13.8,1,918.2,C0S980
2021/12/12 5:00,14,1.5,17.4,1,1016.4,C0V770
2021/12/12 5:00,67,1.6,18.2,1,991.4,C0R280
2021/12/12 5:00,47,0.4,23.5,0.75,1017.4,C0S900
2021/12/12 5:00,33,0.3,17.6,0.99,967.3,C0U870
2021/12/12 5:00,52,1.3,19.3,0.86,989.1,C0S830
2021/12/12 5:00,0,0,16.5,0.93,1014.4,C0M730
2021/12/12 5:00,73,2.5,22.3,0.71,1012.6,C0R740
2021/12/12 5:00,345,1.4,18.5,0.92,1005.5,C0F9T0
2021/12/12 5:00,333,0.9,17.7,0.99,1014.5,C0O860
2021/12/12 5:00,15,1.3,22.6,0.69,1016.7,C0R700
2021/12/12 5:00,97,2.1,10.3,0.52,853,C0I010
2021/12/12 5:00,0,0,17.5,0.9,932.4,C0R600
2021/12/12 5:00,212,0.8,16.4,0.98,987.4,C0Z080
2021/12/12 5:00,359,1.9,17.8,1,1017.5,C0V660
2021/12/12 5:00,130,2.6,21.5,0.75,1004.1,C0R800
2021/12/12 5:00,36,2.4,18.9,0.99,1016,C0V640
2021/12/12 5:00,181,0.6,16.7,1,1004.7,C0H960
2021/12/12 5:00,344,1.1,18.7,0.96,1014.7,C0V810
2021/12/12 5:00,189,2.5,13.2,0.99,896,C0UA40
2021/12/12 5:00,0,0,13.7,0.94,985.1,C0I420
2021/12/12 5:00,0,0,17.2,0.99,1016.9,C0Z100
2021/12/12 5:00,43,0.4,12.3,1,984.3,C0E520
2021/12/12 5:00,144,1.7,15.4,0.99,930.3,C0UA50
2021/12/12 5:00,268,6.8,19.5,0.91,1012.8,C0A950
2021/12/12 5:00,19,0.5,17.7,0.95,994.7,C0D480
2021/12/12 5:00,24,2.3,19.1,0.97,1018.1,C0V620
2021/12/12 5:00,20,4.4,20.2,0.79,1019.3,CM0120
2021/12/12 5:00,260,2,14.6,0.86,954.4,C0Z220
2021/12/12 5:00,36,2.9,18.6,0.9,1016,C0C540
2021/12/12 5:00,15,3.8,19.6,0.91,1018.4,C0K530
2021/12/12 5:00,7,0.7,19.3,0.92,1015.7,C0R540
2021/12/12 5:00,34,7.4,21.6,0.85,1005.9,C0R710
2021/12/12 5:00,351,0.7,14.4,0.95,986.6,C0M410
2021/12/12 5:00,8,1.4,18,0.99,1018,C0O980
2021/12/12 5:00,305,0.6,13.6,0.79,929.9,C0Z050
2021/12/12 5:00,0,0,16.5,0.92,1001.5,C0M640
2021/12/12 5:00,33,0.6,15.9,0.9,977.7,C0S710
2021/12/12 5:00,316,1.1,20.1,0.86,1019,C0AI30
2021/12/12 5:00,52,2.8,19,0.92,1018.1,C0X110
2021/12/12 5:00,5,1.3,17.5,0.98,1017.9,C0V610
2021/12/12 5:00,31,1.9,2.6,0.25,697.9,C0F9Z0
2021/12/12 5:00,0,0,7.6,0.69,815.9,C0D550
2021/12/12 5:00,79,0.9,19.6,0.92,1016.3,C0AH00
2021/12/12 5:00,131,0.6,18.6,0.94,1009.2,C0C480
2021/12/12 5:00,0,0,14.4,0.88,994.7,C0E430
2021/12/12 5:00,8,1.2,18.8,0.97,1018.4,C0R580
2021/12/12 5:00,311,0.3,16.3,0.99,1005.6,C0C710
2021/12/12 5:00,47,0.4,16.4,0.83,953.4,C0T9G0
2021/12/12 5:00,59,1.1,17.7,0.99,1011.2,C0O970
2021/12/12 5:00,50,1,15,0.99,1011.4,C0X300
2021/12/12 5:00,62,2.3,2.1,0.07,643,C0I520
2021/12/12 5:00,116,5.5,14.3,1,908.2,C0U950
2021/12/12 5:00,339,0.4,16.9,0.85,973.3,C0SA10
2021/12/12 5:00,42,0.5,13.1,1,900.1,C0AC40
2021/12/12 5:00,60,4.8,14.4,1,961.2,C0E880
2021/12/12 5:00,210,0.6,7.1,1,819.2,C0U960
2021/12/12 5:00,244,1.6,15.9,0.97,955.7,C0UA60
2021/12/12 5:00,268,1.1,18,0.87,1015,C0AG80
2021/12/12 5:00,0,0.2,15.2,0.76,896.6,C0K240
2021/12/12 5:00,0,0,15.6,0.95,1000.1,C0I110
2021/12/12 5:00,0,0,18,0.99,1008.3,C0R240
2021/12/12 5:00,44,2.8,18.4,0.97,1017.4,C0X280
2021/12/12 5:00,140,0.6,18.7,0.87,977.5,C0S770
2021/12/12 5:00,3,3,17.7,0.96,1015.8,C0K440
2021/12/12 5:00,0,0.1,19.1,0.97,1009.8,C0R260
2021/12/12 5:00,323,3.7,18,0.9,1020,C0U770
2021/12/12 5:00,0,0.1,19.1,0.88,1012.9,C0AC70
2021/12/12 5:00,263,0.8,19.3,0.87,1018.7,C0A9E0
2021/12/12 5:00,28,2,18.7,0.97,992.1,C0R340
2021/12/12 5:00,358,0.4,17.4,0.99,1015.3,C0M760
2021/12/12 5:00,0,0,15.9,0.99,1015,C0G760
2021/12/12 5:00,76,0.9,18.1,0.85,1013.2,C0E750
2021/12/12 5:00,0,0,13.7,0.71,925.4,C0E610
2021/12/12 5:00,139,0.7,16.1,0.78,958.5,C0F9V0
2021/12/12 5:00,123,1.1,16.6,1,980,C0E790
2021/12/12 5:00,81,0.7,15.2,0.84,940.3,C0M850
2021/12/12 5:00,81,0.8,15.3,1,991.7,C0T9N0
2021/12/12 5:00,290,0.3,20.1,0.78,1017.6,C0AH70
2021/12/12 5:00,0,0,17.6,0.79,953.2,C0R820
2021/12/12 5:00,0,0,15.7,0.99,1007.7,C0Z210
2021/12/12 5:00,0,0,17.1,1,974.5,C0A540
2021/12/12 5:00,20,5.6,16.3,0.9,1017.6,C0W170
2021/12/12 5:00,33,1.9,18.4,1,1016.3,C0V760
2021/12/12 5:00,113,0.5,3.8,0.45,740.5,C0UA20
2021/12/12 5:00,337,2.2,3,0.19,687.9,C0F9Y0
2021/12/12 5:00,229,1.7,9.8,0.85,894.7,C0U720
2021/12/12 5:00,19,1.5,18.8,0.93,1017.2,C0G740
2021/12/12 5:00,90,1.3,10.8,0.75,846.5,C0I490
2021/12/12 5:00,83,2.1,13.7,0.95,984.4,C0F0B0
2021/12/12 5:00,352,1.6,20.2,0.89,1016.7,C0AD30
2021/12/12 5:00,319,1.5,16.2,0.95,1013.6,C0V740
2021/12/12 5:00,13,2.8,19.4,0.93,1018.2,C0M710
2021/12/12 5:00,356,1.8,17.4,1,1012.7,C0R480
2021/12/12 5:00,299,1.1,18,0.99,994.9,C0A930
2021/12/12 5:00,203,2.2,19.1,0.85,1014.6,C0U900
2021/12/12 5:00,200,0.4,15.8,0.99,1005.5,C0I460
2021/12/12 5:00,33,2.4,18.8,0.93,1018.5,C0AD10
2021/12/12 5:00,0,0,17.8,0.96,1013.2,C0V310
2021/12/12 5:00,0,0,16.9,0.99,1011.7,C0AI10
2021/12/12 5:00,40,1.1,18.8,0.91,1014.7,C0E590
2021/12/12 5:00,0,0,17.2,0.98,1017.1,C0M680
2021/12/12 5:00,45,1.4,19.3,0.76,1005.7,C0R150
2021/12/12 5:00,23,0.8,20.1,0.93,1017.4,C0R640
2021/12/12 5:00,42,1.1,17,0.98,1017.5,C0M520
2021/12/12 5:00,0,0.1,18.6,0.94,1019.1,C0U600
2021/12/12 5:00,33,1,19.8,0.9,1017.8,C0G770
2021/12/12 5:00,5,1.3,18.3,1,1015.8,C0G660
2021/12/12 5:00,25,2.5,19,0.99,1018.9,C0G640
2021/12/12 5:00,356,1.7,18.8,1,1014.1,C0R550
2021/12/12 5:00,nan,nan,9.4,0.97,844.5,C0S760
2021/12/12 5:00,321,0.5,2.9,0.5,729.3,C0T790
2021/12/12 5:00,38,0.9,17.9,0.93,1017.4,C0K500
2021/12/12 5:00,50,0.7,15.5,0.59,937.4,C0V210
2021/12/12 5:00,0,0,16.6,0.97,1015.8,C0M660
2021/12/12 5:00,286,6.1,1.9,0.25,nan,C0I540
2021/12/12 5:00,34,2.3,16.8,0.76,1017.7,C0W150
2021/12/12 5:00,138,0.3,5.3,0.48,785,C0F860
2021/12/12 5:00,314,2.1,19.2,0.92,1017.5,C0R560
2021/12/12 5:00,8,1.8,18.4,0.92,1015,C0V730
2021/12/12 5:00,47,3.5,11.9,0.88,838.3,C0R440
2021/12/12 5:00,0,0,16.6,0.92,938.3,C0R140
2021/12/12 5:00,351,1,19,0.93,1016.1,C0V700
2021/12/12 5:00,0,0,4.1,0.99,792.2,C0I480
2021/12/12 5:00,51,1.5,nan,0.98,1019.4,C0X080
2021/12/12 5:00,64,5.3,22.1,0.75,1017.9,C0R320
2021/12/12 5:00,25,3.2,18.9,0.93,1018.4,C0M750
2021/12/12 5:00,39,0.6,16.6,0.97,1013,C0K480
2021/12/12 5:00,0,0,16.8,1,1006.8,C0D580
2021/12/12 5:00,32,2.4,20.1,0.92,1017.2,C0G900
2021/12/12 5:00,52,2.6,17.4,0.95,990.4,C0F9L0
2021/12/12 5:00,nan,nan,nan,nan,nan,C0M780
2021/12/12 5:00,67,4.1,20.6,0.79,1000.6,C0R730
2021/12/12 5:00,350,0.9,17.2,0.99,1017.3,C0M740
2021/12/12 5:00,341,0.3,18.5,0.83,991.9,C0T9F0
2021/12/12 5:00,184,0.3,16.7,0.97,1015.1,C0K330
2021/12/12 5:00,221,2.7,2.5,0.33,703.7,C0I530
